Q_value,V_value,action_type,children_count,code_len,content_len,context_len,depth,expected_Q,goal,goal_hash,goal_preview,has_sorry,id,in_degree,out_degree,parent,proof_len,r_dep,r_env,source_path,status,synthetic_patch,theorem,type
2.0,,tactic,0,64,636,0,1.5,2.0,,,,False,action_18,1,0,state_1,0,0.0,1.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.8,,tactic,0,94,703,0,1.5,1.8,,,,False,action_19,1,0,state_1,0,0.0,0.8,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
2.0,,tactic,0,90,710,0,1.5,2.0,,,,False,action_20,1,0,state_1,0,0.0,1.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
2.0,,tactic,0,79,730,0,1.5,2.0,,,,False,action_21,1,0,state_1,0,0.0,1.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
0.4,,tactic,0,50,648,0,1.5,0.4,,,,False,action_22,1,0,state_1,0,0.0,0.4,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
2.0,,tactic,0,80,844,0,1.5,2.0,,,,False,action_23,1,0,state_1,0,0.0,1.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
2.0,,tactic,0,98,797,0,1.5,2.0,,,,False,action_24,1,0,state_1,0,0.0,1.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
,1.0,,0,0,160,86,1,,{m | 0 < m}.Infinite,64b09e3caf10,{m | 0 < m}.Infinite,True,state_2,4,16,,7,,,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,OPEN,False,amc12a_2002_p6.json,OR
0.0,,tactic,0,27,1110,0,1.5,0.0,,,,False,action_25,1,0,state_2,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,27,796,0,1.5,0.0,,,,False,action_26,1,0,state_2,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,27,660,0,1.5,0.0,,,,False,action_27,1,0,state_2,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,27,656,0,1.5,0.0,,,,False,action_28,1,0,state_2,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,27,1285,0,1.5,0.0,,,,False,action_29,1,0,state_2,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,27,827,0,1.5,0.0,,,,False,action_30,1,0,state_2,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,27,781,0,1.5,0.0,,,,False,action_31,1,0,state_2,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,31,815,0,1.5,0.0,,,,False,action_32,1,0,state_2,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,29,986,0,1.5,0.0,,,,False,action_33,1,0,state_2,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,27,924,0,1.5,0.0,,,,False,action_34,1,0,state_2,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,27,809,0,1.5,0.0,,,,False,action_35,1,0,state_2,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,27,793,0,1.5,0.0,,,,False,action_36,1,0,state_2,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
1.0,,skeleton,2,120,805,0,1.5,1.0,,,,True,action_37,1,2,state_2,0,0.0,1.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,OPEN,False,amc12a_2002_p6.json,AND
,1.0,,0,0,214,123,2,,{m | 0 < m}.Infinite,64b09e3caf10,{m | 0 < m}.Infinite,False,state_3,1,12,,22,,,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,OR
1.0,,tactic,0,22,469,0,2.5,1.0,,,,False,action_38,1,0,state_3,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,22,499,0,2.5,1.0,,,,False,action_39,1,0,state_3,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,22,752,0,2.5,1.0,,,,False,action_40,1,0,state_3,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,22,588,0,2.5,1.0,,,,False,action_41,1,0,state_3,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,22,493,0,2.5,1.0,,,,False,action_42,1,0,state_3,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,22,570,0,2.5,1.0,,,,False,action_43,1,0,state_3,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,22,576,0,2.5,1.0,,,,False,action_44,1,0,state_3,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,22,631,0,2.5,1.0,,,,False,action_45,1,0,state_3,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,22,609,0,2.5,1.0,,,,False,action_46,1,0,state_3,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,22,488,0,2.5,1.0,,,,False,action_47,1,0,state_3,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,22,526,0,2.5,1.0,,,,False,action_48,1,0,state_3,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,22,621,0,2.5,1.0,,,,False,action_49,1,0,state_3,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,skeleton,4,215,881,0,1.5,1.0,,,,True,action_50,1,4,state_2,0,0.0,1.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,OPEN,False,amc12a_2002_p6.json,AND
,0.0,,0,0,157,86,2,,Set.univ.Infinite,ea92f3396b02,Set.univ.Infinite,True,state_4,2,12,,7,,,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,OPEN,False,amc12a_2002_p6.json,OR
0.0,,tactic,0,26,884,0,2.5,0.0,,,,False,action_51,1,0,state_4,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,26,787,0,2.5,0.0,,,,False,action_52,1,0,state_4,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,26,1159,0,2.5,0.0,,,,False,action_53,1,0,state_4,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,26,711,0,2.5,0.0,,,,False,action_54,1,0,state_4,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,26,880,0,2.5,0.0,,,,False,action_55,1,0,state_4,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,26,717,0,2.5,0.0,,,,False,action_56,1,0,state_4,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,26,621,0,2.5,0.0,,,,False,action_57,1,0,state_4,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,26,893,0,2.5,0.0,,,,False,action_58,1,0,state_4,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,26,992,0,2.5,0.0,,,,False,action_59,1,0,state_4,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,26,915,0,2.5,0.0,,,,False,action_60,1,0,state_4,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,26,672,0,2.5,0.0,,,,False,action_61,1,0,state_4,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,26,614,0,2.5,0.0,,,,False,action_62,1,0,state_4,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
,0.0,,0,0,187,109,2,,{m | 0 < m} = Set.Ioi 0,caef392138fd,{m | 0 < m} = Set.Ioi 0,True,state_5,2,12,,7,,,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,OPEN,False,amc12a_2002_p6.json,OR
0.0,,tactic,0,6,818,0,2.5,0.0,,,,False,action_63,1,0,state_5,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,6,478,0,2.5,0.0,,,,False,action_64,1,0,state_5,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,6,642,0,2.5,0.0,,,,False,action_65,1,0,state_5,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,6,441,0,2.5,0.0,,,,False,action_66,1,0,state_5,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,6,561,0,2.5,0.0,,,,False,action_67,1,0,state_5,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,6,508,0,2.5,0.0,,,,False,action_68,1,0,state_5,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,6,598,0,2.5,0.0,,,,False,action_69,1,0,state_5,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,6,714,0,2.5,0.0,,,,False,action_70,1,0,state_5,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,6,549,0,2.5,0.0,,,,False,action_71,1,0,state_5,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,6,553,0,2.5,0.0,,,,False,action_72,1,0,state_5,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,6,562,0,2.5,0.0,,,,False,action_73,1,0,state_5,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,6,641,0,2.5,0.0,,,,False,action_74,1,0,state_5,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
,0.0,,0,0,214,138,2,,(Set.Ioi 0).Infinite,fbf71d290cd3,(Set.Ioi 0).Infinite,True,state_6,2,12,,7,,,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,OPEN,False,amc12a_2002_p6.json,OR
0.0,,tactic,0,27,796,0,2.5,0.0,,,,False,action_75,1,0,state_6,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,41,974,0,2.5,0.0,,,,False,action_76,1,0,state_6,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,27,598,0,2.5,0.0,,,,False,action_77,1,0,state_6,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,27,858,0,2.5,0.0,,,,False,action_78,1,0,state_6,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,27,949,0,2.5,0.0,,,,False,action_79,1,0,state_6,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,27,626,0,2.5,0.0,,,,False,action_80,1,0,state_6,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,41,1091,0,2.5,0.0,,,,False,action_81,1,0,state_6,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,27,1308,0,2.5,0.0,,,,False,action_82,1,0,state_6,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,27,1010,0,2.5,0.0,,,,False,action_83,1,0,state_6,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,27,926,0,2.5,0.0,,,,False,action_84,1,0,state_6,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,27,916,0,2.5,0.0,,,,False,action_85,1,0,state_6,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,25,883,0,2.5,0.0,,,,False,action_86,1,0,state_6,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
,0.0,,0,0,241,164,2,,{m | 0 < m}.Infinite,64b09e3caf10,{m | 0 < m}.Infinite,True,state_7,2,12,,7,,,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,OPEN,False,amc12a_2002_p6.json,OR
0.0,,tactic,0,21,669,0,2.5,0.0,,,,False,action_87,1,0,state_7,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,21,670,0,2.5,0.0,,,,False,action_88,1,0,state_7,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,21,437,0,2.5,0.0,,,,False,action_89,1,0,state_7,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,21,510,0,2.5,0.0,,,,False,action_90,1,0,state_7,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,21,497,0,2.5,0.0,,,,False,action_91,1,0,state_7,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,21,486,0,2.5,0.0,,,,False,action_92,1,0,state_7,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,21,603,0,2.5,0.0,,,,False,action_93,1,0,state_7,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,21,545,0,2.5,0.0,,,,False,action_94,1,0,state_7,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,21,588,0,2.5,0.0,,,,False,action_95,1,0,state_7,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,21,490,0,2.5,0.0,,,,False,action_96,1,0,state_7,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,21,526,0,2.5,0.0,,,,False,action_97,1,0,state_7,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
0.0,,tactic,0,21,468,0,2.5,0.0,,,,False,action_98,1,0,state_7,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,FAILED,False,amc12a_2002_p6.json,AND
1.0,,skeleton,2,125,1074,0,1.5,1.0,,,,True,action_99,1,2,state_2,0,0.0,1.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,OPEN,False,amc12a_2002_p6.json,AND
,1.0,,0,0,224,128,2,,{m | 0 < m}.Infinite,64b09e3caf10,{m | 0 < m}.Infinite,False,state_8,1,12,,27,,,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,OR
1.0,,tactic,0,27,467,0,2.5,1.0,,,,False,action_100,1,0,state_8,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,27,507,0,2.5,1.0,,,,False,action_101,1,0,state_8,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,27,719,0,2.5,1.0,,,,False,action_102,1,0,state_8,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,27,423,0,2.5,1.0,,,,False,action_103,1,0,state_8,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,27,478,0,2.5,1.0,,,,False,action_104,1,0,state_8,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,27,477,0,2.5,1.0,,,,False,action_105,1,0,state_8,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,27,466,0,2.5,1.0,,,,False,action_106,1,0,state_8,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,27,447,0,2.5,1.0,,,,False,action_107,1,0,state_8,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,27,454,0,2.5,1.0,,,,False,action_108,1,0,state_8,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,27,571,0,2.5,1.0,,,,False,action_109,1,0,state_8,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,27,461,0,2.5,1.0,,,,False,action_110,1,0,state_8,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,27,495,0,2.5,1.0,,,,False,action_111,1,0,state_8,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,skeleton,4,207,779,0,1.5,1.0,,,,True,action_112,1,4,state_2,0,0.0,1.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,OPEN,False,amc12a_2002_p6.json,AND
,1.0,,0,0,220,124,1,,S.Infinite,f7c9555c2796,S.Infinite,False,state_9,2,12,,37,,,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,OR
1.0,,tactic,0,37,536,0,1.5,1.0,,,,False,action_113,1,0,state_9,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,37,511,0,1.5,1.0,,,,False,action_114,1,0,state_9,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,37,528,0,1.5,1.0,,,,False,action_115,1,0,state_9,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,37,622,0,1.5,1.0,,,,False,action_116,1,0,state_9,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,37,610,0,1.5,1.0,,,,False,action_117,1,0,state_9,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,50,671,0,1.5,1.0,,,,False,action_118,1,0,state_9,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,37,530,0,1.5,1.0,,,,False,action_119,1,0,state_9,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,37,517,0,1.5,1.0,,,,False,action_120,1,0,state_9,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,37,528,0,1.5,1.0,,,,False,action_121,1,0,state_9,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,37,625,0,1.5,1.0,,,,False,action_122,1,0,state_9,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,37,808,0,1.5,1.0,,,,False,action_123,1,0,state_9,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,tactic,0,37,510,0,1.5,1.0,,,,False,action_124,1,0,state_9,0,0.0,0.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
1.0,,skeleton,4,199,817,0,0.5,1.0,,,,True,action_125,1,4,state_0,0,0.0,1.0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,OPEN,False,amc12a_2002_p6.json,AND
,1.8,,0,0,248,59,1,,"∀ (m : ℕ), 0 < m → ∃ n, 0 < n ∧ m * n ≤ m + n",cff26a23d157,"∀ (m : ℕ), 0 < m → ∃ n, 0 < n ∧ m * n ≤ m + n",False,state_10,1,12,,93,,,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,OR
1.6,,tactic,0,91,795,0,1.5,1.6,,,,False,action_126,1,0,state_10,0,0.0,0.6,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p6.json,SOLVED,False,amc12a_2002_p6.json,AND
