relation,source,source_path,target,theorem
expanded_to,state_13,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_171,amc12a_2002_p13.json
expanded_to,state_13,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_172,amc12a_2002_p13.json
subgoal,action_12,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_14,amc12a_2002_p13.json
expanded_to,state_14,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_173,amc12a_2002_p13.json
expanded_to,state_14,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_174,amc12a_2002_p13.json
expanded_to,state_14,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_175,amc12a_2002_p13.json
expanded_to,state_14,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_176,amc12a_2002_p13.json
expanded_to,state_14,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_177,amc12a_2002_p13.json
expanded_to,state_14,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_178,amc12a_2002_p13.json
expanded_to,state_14,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_179,amc12a_2002_p13.json
expanded_to,state_14,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_180,amc12a_2002_p13.json
expanded_to,state_14,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_181,amc12a_2002_p13.json
expanded_to,state_14,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_182,amc12a_2002_p13.json
expanded_to,state_14,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_183,amc12a_2002_p13.json
expanded_to,state_14,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_184,amc12a_2002_p13.json
subgoal,action_12,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_15,amc12a_2002_p13.json
expanded_to,state_15,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_185,amc12a_2002_p13.json
expanded_to,state_15,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_186,amc12a_2002_p13.json
expanded_to,state_15,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_187,amc12a_2002_p13.json
expanded_to,state_15,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_188,amc12a_2002_p13.json
expanded_to,state_15,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_189,amc12a_2002_p13.json
expanded_to,state_15,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_190,amc12a_2002_p13.json
expanded_to,state_15,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_191,amc12a_2002_p13.json
expanded_to,state_15,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_192,amc12a_2002_p13.json
expanded_to,state_15,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_193,amc12a_2002_p13.json
expanded_to,state_15,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_194,amc12a_2002_p13.json
expanded_to,state_15,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_195,amc12a_2002_p13.json
expanded_to,state_15,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_196,amc12a_2002_p13.json
expanded_to,state_15,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_197,amc12a_2002_p13.json
subgoal,action_197,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_16,amc12a_2002_p13.json
expanded_to,state_16,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_198,amc12a_2002_p13.json
expanded_to,state_16,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_199,amc12a_2002_p13.json
expanded_to,state_16,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_200,amc12a_2002_p13.json
expanded_to,state_16,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_201,amc12a_2002_p13.json
expanded_to,state_16,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_202,amc12a_2002_p13.json
expanded_to,state_16,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_203,amc12a_2002_p13.json
expanded_to,state_16,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_204,amc12a_2002_p13.json
expanded_to,state_16,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_205,amc12a_2002_p13.json
expanded_to,state_16,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_206,amc12a_2002_p13.json
expanded_to,state_16,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_207,amc12a_2002_p13.json
expanded_to,state_16,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_208,amc12a_2002_p13.json
expanded_to,state_16,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_209,amc12a_2002_p13.json
subgoal,action_197,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_17,amc12a_2002_p13.json
expanded_to,state_17,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_210,amc12a_2002_p13.json
expanded_to,state_17,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_211,amc12a_2002_p13.json
expanded_to,state_17,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_212,amc12a_2002_p13.json
expanded_to,state_17,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_213,amc12a_2002_p13.json
expanded_to,state_17,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_214,amc12a_2002_p13.json
expanded_to,state_17,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_215,amc12a_2002_p13.json
expanded_to,state_17,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_216,amc12a_2002_p13.json
expanded_to,state_17,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_217,amc12a_2002_p13.json
expanded_to,state_17,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_218,amc12a_2002_p13.json
expanded_to,state_17,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_219,amc12a_2002_p13.json
expanded_to,state_17,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_220,amc12a_2002_p13.json
expanded_to,state_17,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_221,amc12a_2002_p13.json
subgoal,action_197,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_18,amc12a_2002_p13.json
expanded_to,state_18,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_222,amc12a_2002_p13.json
expanded_to,state_18,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_223,amc12a_2002_p13.json
expanded_to,state_18,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_224,amc12a_2002_p13.json
expanded_to,state_18,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_225,amc12a_2002_p13.json
expanded_to,state_18,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_226,amc12a_2002_p13.json
expanded_to,state_18,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_227,amc12a_2002_p13.json
expanded_to,state_18,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_228,amc12a_2002_p13.json
expanded_to,state_18,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_229,amc12a_2002_p13.json
expanded_to,state_18,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_230,amc12a_2002_p13.json
expanded_to,state_18,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_231,amc12a_2002_p13.json
expanded_to,state_18,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_232,amc12a_2002_p13.json
expanded_to,state_18,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_233,amc12a_2002_p13.json
subgoal,action_197,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_19,amc12a_2002_p13.json
expanded_to,state_19,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_234,amc12a_2002_p13.json
expanded_to,state_19,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_235,amc12a_2002_p13.json
expanded_to,state_19,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_236,amc12a_2002_p13.json
expanded_to,state_19,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_237,amc12a_2002_p13.json
expanded_to,state_19,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_238,amc12a_2002_p13.json
expanded_to,state_19,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_239,amc12a_2002_p13.json
expanded_to,state_19,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_240,amc12a_2002_p13.json
expanded_to,state_19,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_241,amc12a_2002_p13.json
expanded_to,state_19,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_242,amc12a_2002_p13.json
expanded_to,state_19,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_243,amc12a_2002_p13.json
expanded_to,state_19,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_244,amc12a_2002_p13.json
expanded_to,state_19,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_245,amc12a_2002_p13.json
subgoal,action_197,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_20,amc12a_2002_p13.json
subgoal,action_197,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_21,amc12a_2002_p13.json
subgoal,action_197,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_22,amc12a_2002_p13.json
expanded_to,state_15,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_246,amc12a_2002_p13.json
subgoal,action_246,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_23,amc12a_2002_p13.json
subgoal,action_246,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_24,amc12a_2002_p13.json
subgoal,action_246,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_25,amc12a_2002_p13.json
subgoal,action_246,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_26,amc12a_2002_p13.json
subgoal,action_246,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_27,amc12a_2002_p13.json
subgoal,action_246,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_28,amc12a_2002_p13.json
expanded_to,state_15,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_247,amc12a_2002_p13.json
subgoal,action_247,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_16,amc12a_2002_p13.json
subgoal,action_247,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_29,amc12a_2002_p13.json
subgoal,action_247,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_30,amc12a_2002_p13.json
subgoal,action_247,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_31,amc12a_2002_p13.json
subgoal,action_247,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_32,amc12a_2002_p13.json
subgoal,action_247,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_33,amc12a_2002_p13.json
subgoal,action_247,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_34,amc12a_2002_p13.json
expanded_to,state_15,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_248,amc12a_2002_p13.json
subgoal,action_248,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_16,amc12a_2002_p13.json
subgoal,action_248,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_35,amc12a_2002_p13.json
subgoal,action_248,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_36,amc12a_2002_p13.json
subgoal,action_248,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_37,amc12a_2002_p13.json
subgoal,action_248,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_38,amc12a_2002_p13.json
subgoal,action_12,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_39,amc12a_2002_p13.json
expanded_to,state_39,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_249,amc12a_2002_p13.json
expanded_to,state_39,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_250,amc12a_2002_p13.json
expanded_to,state_39,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_251,amc12a_2002_p13.json
expanded_to,state_39,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_252,amc12a_2002_p13.json
expanded_to,state_39,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_253,amc12a_2002_p13.json
expanded_to,state_39,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_254,amc12a_2002_p13.json
expanded_to,state_39,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_255,amc12a_2002_p13.json
expanded_to,state_39,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_256,amc12a_2002_p13.json
expanded_to,state_39,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_257,amc12a_2002_p13.json
expanded_to,state_39,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_258,amc12a_2002_p13.json
expanded_to,state_39,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_259,amc12a_2002_p13.json
expanded_to,state_39,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_260,amc12a_2002_p13.json
expanded_to,state_39,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_261,amc12a_2002_p13.json
subgoal,action_261,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_40,amc12a_2002_p13.json
subgoal,action_261,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_41,amc12a_2002_p13.json
subgoal,action_261,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_42,amc12a_2002_p13.json
subgoal,action_261,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_43,amc12a_2002_p13.json
subgoal,action_261,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_44,amc12a_2002_p13.json
expanded_to,state_39,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_262,amc12a_2002_p13.json
subgoal,action_262,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_40,amc12a_2002_p13.json
subgoal,action_262,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_45,amc12a_2002_p13.json
subgoal,action_262,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_46,amc12a_2002_p13.json
subgoal,action_262,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_47,amc12a_2002_p13.json
subgoal,action_262,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_48,amc12a_2002_p13.json
expanded_to,state_39,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_263,amc12a_2002_p13.json
subgoal,action_263,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_40,amc12a_2002_p13.json
subgoal,action_263,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_49,amc12a_2002_p13.json
subgoal,action_263,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_50,amc12a_2002_p13.json
subgoal,action_263,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_51,amc12a_2002_p13.json
subgoal,action_263,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_52,amc12a_2002_p13.json
subgoal,action_263,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_53,amc12a_2002_p13.json
expanded_to,state_39,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_264,amc12a_2002_p13.json
subgoal,action_264,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_40,amc12a_2002_p13.json
subgoal,action_264,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_54,amc12a_2002_p13.json
subgoal,action_264,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_55,amc12a_2002_p13.json
subgoal,action_264,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_56,amc12a_2002_p13.json
subgoal,action_264,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_57,amc12a_2002_p13.json
subgoal,action_12,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_58,amc12a_2002_p13.json
expanded_to,state_58,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_265,amc12a_2002_p13.json
expanded_to,state_58,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_266,amc12a_2002_p13.json
expanded_to,state_58,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_267,amc12a_2002_p13.json
expanded_to,state_58,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_268,amc12a_2002_p13.json
expanded_to,state_58,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_269,amc12a_2002_p13.json
expanded_to,state_58,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_270,amc12a_2002_p13.json
expanded_to,state_58,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_271,amc12a_2002_p13.json
expanded_to,state_58,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_272,amc12a_2002_p13.json
expanded_to,state_58,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_273,amc12a_2002_p13.json
expanded_to,state_58,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_274,amc12a_2002_p13.json
expanded_to,state_58,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_275,amc12a_2002_p13.json
expanded_to,state_58,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_276,amc12a_2002_p13.json
expanded_to,state_0,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_277,amc12a_2002_p13.json
subgoal,action_277,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_59,amc12a_2002_p13.json
expanded_to,state_59,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_278,amc12a_2002_p13.json
expanded_to,state_59,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_279,amc12a_2002_p13.json
expanded_to,state_59,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_280,amc12a_2002_p13.json
expanded_to,state_59,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_281,amc12a_2002_p13.json
expanded_to,state_59,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_282,amc12a_2002_p13.json
expanded_to,state_59,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_283,amc12a_2002_p13.json
expanded_to,state_59,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_284,amc12a_2002_p13.json
expanded_to,state_59,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_285,amc12a_2002_p13.json
expanded_to,state_59,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_286,amc12a_2002_p13.json
expanded_to,state_59,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_287,amc12a_2002_p13.json
expanded_to,state_59,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_288,amc12a_2002_p13.json
expanded_to,state_59,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_289,amc12a_2002_p13.json
expanded_to,state_59,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_290,amc12a_2002_p13.json
subgoal,action_290,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_1,amc12a_2002_p13.json
subgoal,action_290,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_60,amc12a_2002_p13.json
subgoal,action_290,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_61,amc12a_2002_p13.json
subgoal,action_290,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_62,amc12a_2002_p13.json
expanded_to,state_59,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_291,amc12a_2002_p13.json
subgoal,action_291,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_1,amc12a_2002_p13.json
subgoal,action_291,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_60,amc12a_2002_p13.json
subgoal,action_291,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_63,amc12a_2002_p13.json
subgoal,action_291,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_64,amc12a_2002_p13.json
expanded_to,state_59,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_292,amc12a_2002_p13.json
subgoal,action_292,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_1,amc12a_2002_p13.json
subgoal,action_292,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_65,amc12a_2002_p13.json
subgoal,action_292,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_66,amc12a_2002_p13.json
subgoal,action_292,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_67,amc12a_2002_p13.json
subgoal,action_292,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_68,amc12a_2002_p13.json
expanded_to,state_59,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_293,amc12a_2002_p13.json
subgoal,action_293,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_1,amc12a_2002_p13.json
subgoal,action_293,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_60,amc12a_2002_p13.json
subgoal,action_293,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_69,amc12a_2002_p13.json
subgoal,action_293,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_70,amc12a_2002_p13.json
subgoal,action_277,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_71,amc12a_2002_p13.json
expanded_to,state_71,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_294,amc12a_2002_p13.json
expanded_to,state_71,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_295,amc12a_2002_p13.json
expanded_to,state_71,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_296,amc12a_2002_p13.json
expanded_to,state_71,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_297,amc12a_2002_p13.json
expanded_to,state_71,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_298,amc12a_2002_p13.json
expanded_to,state_71,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_299,amc12a_2002_p13.json
expanded_to,state_71,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_300,amc12a_2002_p13.json
expanded_to,state_71,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_301,amc12a_2002_p13.json
expanded_to,state_71,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_302,amc12a_2002_p13.json
expanded_to,state_71,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_303,amc12a_2002_p13.json
expanded_to,state_71,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_304,amc12a_2002_p13.json
expanded_to,state_71,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_305,amc12a_2002_p13.json
expanded_to,state_71,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,action_306,amc12a_2002_p13.json
subgoal,action_306,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_72,amc12a_2002_p13.json
subgoal,action_306,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_73,amc12a_2002_p13.json
subgoal,action_306,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_74,amc12a_2002_p13.json
subgoal,action_306,outputs/rollouts/gemini3flash/miniF2F-valid-50/amc12a_2002_p13.json,state_75,amc12a_2002_p13.json
